PDB ID,Asym ID1,Asym ID2,Auth Asym ID1,Auth Asym ID2,Uniprot accession1,Uniprot accession2,Uniprot boundary1
4B1X,None,None,B,None,P68135,None,3-7
1KXP,None,None,A,None,P68135,None,3-7
1LOT,None,None,B,None,P68135,None,3-7
1RFQ,None,None,"A,B",None,P68135,None,3-7
2A40,None,None,"A,D",None,P68135,None,3-7
2FF3,None,None,B,None,P68135,None,3-7
2FF6,None,None,A,None,P68135,None,3-7
2Q1N,None,None,"A,B",None,P68135,None,3-7
2Q31,None,None,"A,B",None,P68135,None,3-7
2Q97,None,None,A,None,P68135,None,3-7
3BUZ,None,None,B,None,P68135,None,3-7
3M1F,None,None,A,None,P68135,None,3-7
3SJH,None,None,A,None,P68135,None,3-7
3U8X,None,None,"A,C",None,P68135,None,3-7
3U9Z,None,None,A,None,P68135,None,3-7
3UE5,None,None,A,None,P68135,None,3-7
4GY2,None,None,B,None,P68135,None,3-7
4H03,None,None,B,None,P68135,None,3-7
4H0T,None,None,B,None,P68135,None,3-7
4H0V,None,None,B,None,P68135,None,3-7
4H0X,None,None,B,None,P68135,None,3-7
4H0Y,None,None,B,None,P68135,None,3-7
4K42,None,None,"A,B,C,D",None,P68135,None,3-7
4K43,None,None,"A,B",None,P68135,None,3-7
4PL8,None,None,"A,B",None,P68135,None,3-7
3M6G,None,None,"A,B",None,P68135,None,3-7
1IJJ,None,None,A,None,P68135,None,40-67
1P8Z,None,None,A,None,P68135,None,40-67
1RGI,None,None,A,None,P68135,None,40-67
1SQK,None,None,A,None,P68135,None,40-67
2V51,None,None,"B,D",None,P68135,None,40-67
2V52,None,None,B,None,P68135,None,40-67
2VYP,None,None,"A,B",None,P68135,None,40-67
3FFK,None,None,"B,E",None,P68135,None,40-67
4PKH,None,None,"A,D,F,I",None,P68135,None,40-67
4B1V,None,None,"A,B",None,P68135,None,40-67
4B1X,None,None,B,None,P68135,None,40-67
4B1Y,None,None,B,None,P68135,None,40-67
1KXP,None,None,A,None,P68135,None,40-67
1LOT,None,None,B,None,P68135,None,40-67
1RFQ,None,None,"A,B",None,P68135,None,40-67
2FF3,None,None,B,None,P68135,None,40-67
2FF6,None,None,A,None,P68135,None,40-67
2Q1N,None,None,"A,B",None,P68135,None,40-67
2Q31,None,None,"A,B",None,P68135,None,40-67
2Q97,None,None,A,None,P68135,None,40-67
3BUZ,None,None,B,None,P68135,None,40-67
3M1F,None,None,A,None,P68135,None,40-67
3SJH,None,None,A,None,P68135,None,40-67
3U8X,None,None,"A,C",None,P68135,None,40-67
3U9Z,None,None,A,None,P68135,None,40-67
3UE5,None,None,A,None,P68135,None,40-67
4GY2,None,None,B,None,P68135,None,40-67
4H03,None,None,B,None,P68135,None,40-67
4H0T,None,None,B,None,P68135,None,40-67
4H0V,None,None,B,None,P68135,None,40-67
4H0X,None,None,B,None,P68135,None,40-67
4H0Y,None,None,B,None,P68135,None,40-67
4K42,None,None,"A,B,C,D",None,P68135,None,40-67
4K43,None,None,"A,B",None,P68135,None,40-67
4PL8,None,None,"A,B",None,P68135,None,40-67
3M6G,None,None,"A,B",None,P68135,None,40-67
3MHY,None,None,A,None,P70731,None,38-53
3O5T,None,None,B,None,P70731,None,38-53
4CNZ,None,None,"A,B,C,D,F",None,P70731,None,38-53
4CO0,None,None,"A,B",None,P70731,None,38-53
4CO3,None,None,B,None,P70731,None,38-53
4CO4,None,None,"A,B,C",None,P70731,None,38-53
5CRF,None,None,"A,C,D",None,P71707,None,775-779
1G73,None,None,C,None,P98170,None,347-356
5LI6,None,None,"A,B",None,P9WPN8,None,179-192
5LI7,None,None,"A,B",None,P9WPN8,None,179-192
5LIE,None,None,A,None,P9WPN8,None,179-192
4D4R,None,None,A,None,Q00944,None,568-580
4D4S,None,None,"A,B",None,Q00944,None,568-580
4D4V,None,None,"A,B",None,Q00944,None,568-580
4D4Y,None,None,"A,B",None,Q00944,None,568-580
4D58,None,None,"A,B",None,Q00944,None,568-580
4D5H,None,None,"A,B",None,Q00944,None,568-580
4D5K,None,None,"A,B",None,Q00944,None,568-580
1I7W,None,None,"A,C",None,Q02248,None,134-161
1I7X,None,None,A,None,Q02248,None,134-161
1M1E,None,None,A,None,Q02248,None,134-161
1V18,None,None,A,None,Q02248,None,134-161
4EVA,None,None,"A,C",None,Q02248,None,134-161
1I7W,None,None,"A,C",None,Q02248,None,559-563
1I7X,None,None,"A,C",None,Q02248,None,559-563
4EVA,None,None,"A,C",None,Q02248,None,559-563
1I7W,None,None,"A,C",None,Q02248,None,663-671
1I7X,None,None,"A,C",None,Q02248,None,663-671
1V18,None,None,A,None,Q02248,None,663-671
4EVA,None,None,"A,C",None,Q02248,None,663-671
2P4I,None,None,A,None,Q02763,None,863-868
2P4I,None,None,B,None,Q02763,None,993-997
5KN0,None,None,"A,B,C,D",None,Q05JF3,None,384-389
5KN1,None,None,"A,B,C",None,Q05JF3,None,384-389
5KN2,None,None,"B,C",None,Q05JF3,None,384-389
5FBN,None,None,"C,D",None,Q06187,None,545-556
3P08,None,None,"A,B",None,Q06187,None,545-556
5HS2,None,None,"A,B",None,Q06755,None,227-232
4BCR,None,None,A,None,Q07869,None,196-203
4BCR,None,None,B,None,Q07869,None,231-236
3G8I,None,None,A,None,Q07869,None,231-236
3FEI,None,None,A,None,Q07869,None,231-236
3G8I,None,None,A,None,Q07869,None,256-265
3FEI,None,None,A,None,Q07869,None,256-265
3EQP,None,None,"A,B",None,Q07912,None,163-167
3EQR,None,None,A,None,Q07912,None,163-167
2XU7,None,None,"A,B",None,Q09028,None,2-15
4PBY,None,None,"A,B",None,Q09028,None,2-15
4PC0,None,None,"A,B",None,Q09028,None,2-15
4R7A,None,None,B,None,Q09028,None,2-15
2XU7,None,None,A,None,Q09028,None,55-59
2XU7,None,None,"A,B",None,Q09028,None,89-113
4PBY,None,None,A,None,Q09028,None,89-113
4PBZ,None,None,A,None,Q09028,None,89-113
4R7A,None,None,B,None,Q09028,None,89-113
2XU7,None,None,"A,B",None,Q09028,None,353-360
4R7A,None,None,B,None,Q09028,None,353-360
2VHE,None,None,B,None,Q0P9D1,None,36-43
1U7F,None,None,B,None,Q13485,None,457-461
4ZG9,None,None,A,None,Q13822,None,459-468
4ZG9,None,None,B,None,Q13822,None,646-651
4FG9,None,None,"A,B",None,Q14012,None,172-179
4FG8,None,None,A,None,Q14012,None,172-179
3CNZ,None,None,"A,B",None,Q41460,None,1126-1134
3COB,None,None,C,None,Q41460,None,1126-1134
3CNZ,None,None,B,None,Q41460,None,1234-1240
3COB,None,None,"A,C",None,Q41460,None,1234-1240
1D2I,None,None,B,None,Q45488,None,210-214
1DFM,None,None,B,None,Q45488,None,210-214
3N9W,None,None,A,None,Q46893,None,229-235
2WKS,None,None,"A,B,C,D,E,F",None,Q48255,None,153-158
2XD9,None,None,"A,B,C",None,Q48255,None,153-158
4B6R,None,None,"A,B,C",None,Q48255,None,153-158
4B6S,None,None,C,None,Q48255,None,153-158
3AGD,None,None,"A,B",None,Q4U1A6,None,354-380
3AGE,None,None,B,None,Q4U1A6,None,354-380
3IH8,None,None,"A,B",None,Q4U1A6,None,354-380
3IHA,None,None,"A,B",None,Q4U1A6,None,354-380
3AGD,None,None,"A,B",None,Q4U1A6,None,395-402
3AGE,None,None,"A,B",None,Q4U1A6,None,395-402
3IH8,None,None,"A,B",None,Q4U1A6,None,395-402
3IHA,None,None,"A,B",None,Q4U1A6,None,395-402
1W59,None,None,B,None,Q57816,None,3-17
1W5A,None,None,"A,B",None,Q57816,None,3-17
1W5B,None,None,"A,B",None,Q57816,None,3-17
1W59,None,None,A,None,Q57816,None,355-364
1W5A,None,None,"A,B",None,Q57816,None,355-364
1W5B,None,None,"A,B",None,Q57816,None,355-364
1OGH,None,None,"A,B",None,Q57872,None,176-182
1PKH,None,None,B,None,Q57872,None,176-182
1PKJ,None,None,"A,B",None,Q57872,None,176-182
1PKK,None,None,B,None,Q57872,None,176-182
3VYU,None,None,C,None,Q5JII7,None,3-10
3VYU,None,None,C,None,Q5JII7,None,15-19
3VYU,None,None,C,None,Q5JII7,None,28-39
3OPF,None,None,"A,C",None,Q5SJM0,None,69-75
3ORE,None,None,"A,B",None,Q5SJM0,None,69-75
2EPO,None,None,B,None,Q6ST21,None,273-287
2VPM,None,None,"A,B",None,Q711P7,None,634-643
2VOB,None,None,B,None,Q711P7,None,634-643
4R19,None,None,A,None,Q7KQK5,None,172-176
4R1C,None,None,"A,B",None,Q7KQK5,None,172-176
4R19,None,None,"A,B",None,Q7KQK5,None,259-272
4R1C,None,None,"A,B",None,Q7KQK5,None,259-272
4R1C,None,None,"A,B",None,Q7KQK5,None,352-356
4R19,None,None,"A,B",None,Q7KQK5,None,370-387
4R1C,None,None,"A,B",None,Q7KQK5,None,370-387
2P0J,None,None,B,None,Q84AF2,None,47-52
3TCJ,None,None,B,None,Q84B82,None,46-50
4ELY,None,None,"C,D",None,Q84B82,None,46-50
2NXJ,None,None,"A,B",None,Q84BQ9,None,97-101
2NXN,None,None,A,None,Q84BQ9,None,97-101
2X0H,None,None,A,None,Q89ZI2,None,67-74
4AIS,None,None,A,None,Q89ZI2,None,67-74
2W67,None,None,"A,B",None,Q89ZI2,None,67-74
2XM2,None,None,A,None,Q89ZI2,None,67-74
5FKY,None,None,A,None,Q89ZI2,None,67-74
5FL1,None,None,A,None,Q89ZI2,None,67-74
2J4G,None,None,B,None,Q89ZI2,None,67-74
2VVN,None,None,"A,B",None,Q89ZI2,None,611-670
2X0H,None,None,"A,B",None,Q89ZI2,None,611-670
4AIS,None,None,"A,B",None,Q89ZI2,None,611-670
2W66,None,None,"A,B",None,Q89ZI2,None,611-670
2W67,None,None,"A,B",None,Q89ZI2,None,611-670
2XJ7,None,None,"A,B",None,Q89ZI2,None,611-670
2XM1,None,None,"A,B",None,Q89ZI2,None,611-670
2XM2,None,None,"A,B",None,Q89ZI2,None,611-670
4UR9,None,None,"A,B",None,Q89ZI2,None,611-670
5FKY,None,None,"A,B",None,Q89ZI2,None,611-670
5FL0,None,None,"A,B",None,Q89ZI2,None,611-670
5FL1,None,None,B,None,Q89ZI2,None,611-670
2J4G,None,None,"A,B",None,Q89ZI2,None,611-670
2VVN,None,None,"A,B",None,Q89ZI2,None,675-737
2X0H,None,None,"A,B",None,Q89ZI2,None,675-737
4AIS,None,None,"A,B",None,Q89ZI2,None,675-737
2W66,None,None,"A,B",None,Q89ZI2,None,675-737
2W67,None,None,"A,B",None,Q89ZI2,None,675-737
2XJ7,None,None,"A,B",None,Q89ZI2,None,675-737
2XM1,None,None,"A,B",None,Q89ZI2,None,675-737
2XM2,None,None,"A,B",None,Q89ZI2,None,675-737
4UR9,None,None,"A,B",None,Q89ZI2,None,675-737
5FKY,None,None,"A,B",None,Q89ZI2,None,675-737
5FL0,None,None,"A,B",None,Q89ZI2,None,675-737
5FL1,None,None,"A,B",None,Q89ZI2,None,675-737
2J4G,None,None,"A,B",None,Q89ZI2,None,675-737
2OQY,None,None,"A,B,C,D,E,F,G,H",None,Q8EMJ9,None,375-387
3FYY,None,None,"A,B",None,Q8EMJ9,None,375-387
5V8H,None,None,"A,B",None,Q8N884,None,254-258
5V8J,None,None,"A,B",None,Q8N884,None,254-258
3VVP,None,None,"A,B",None,Q8U2X0,None,352-357
3VVR,None,None,A,None,Q8U2X0,None,352-357
3VVS,None,None,A,None,Q8U2X0,None,352-357
3EXR,None,None,"B,C",None,Q93DA8,None,145-151
3EXS,None,None,"A,B,C",None,Q93DA8,None,145-151
3BQB,None,None,"A,Y,Z",None,Q97UA0,None,90-98
1OB8,None,None,A,None,Q97YX6,None,130-135
3CW2,None,None,B,None,Q980A5,None,39-47
4M0L,None,None,"A,B,C,D,E",None,Q980A5,None,39-47
5DSZ,None,None,B,None,Q980A5,None,39-47
2AHO,None,None,A,None,Q980A5,None,39-47
2QN6,None,None,A,None,Q980A5,None,39-47
4NK0,None,None,"A,B",None,Q9BX68,None,51-62
2CKD,None,None,B,None,Q9CCZ4,None,8-12
1KX9,None,None,A,None,Q9NG96,None,120-128
1N8V,None,None,"A,B",None,Q9NG96,None,120-128
3P3N,None,None,A,None,Q9NWT6,None,1-14
3P3P,None,None,A,None,Q9NWT6,None,1-14
4B7K,None,None,A,None,Q9NWT6,None,1-14
4JAA,None,None,A,None,Q9NWT6,None,1-14
2EVS,None,None,"A,E",None,Q9NZD2,None,1-6
3RWV,None,None,"A,B",None,Q9NZD2,None,1-6
4GJQ,None,None,"A,B",None,Q9NZD2,None,1-6
4GXG,None,None,"B,D,E",None,Q9NZD2,None,1-6
4I6J,None,None,A,None,Q9R194,None,248-257
4I6G,None,None,"A,B",None,Q9R194,None,248-257
3NGT,None,None,"H,L",None,Q9U1E1,None,43-66
1JWG,None,None,"A,B",None,Q9UJY5,None,2-6
1UJJ,None,None,"A,B",None,Q9UJY5,None,2-6
1UJK,None,None,B,None,Q9UJY5,None,2-6
